restaurante_id,nome,endereco,cidade,nota,qtd_avaliacoes,categoria_preco,faixa_preco,latitude,longitude,fonte
8229819,Acai Brasil,"Rua Professor Paulo Magalhaes 338 Centro Histórico, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,32,$,indef,-20.397829055786133,-43.50400161743164,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8229819-Reviews-Acai_Brasil-Ouro_Preto_State_of_Minas_Gerais.html
5869233,Açaí Vila,"Rua Conde De Bobadela, 143 - Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,22,$$ - $$$,indef,-20.38561248779297,-43.50397491455078,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5869233-Reviews-Acai_Vila-Ouro_Preto_State_of_Minas_Gerais.html
7097621,Restaurante Ouro Preto,"Rua Amalia Bernhaus 25, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,41,$,indef,-20.386070251464844,-43.50321960449219,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7097621-Reviews-Restaurante_Ouro_Preto-Ouro_Preto_State_of_Minas_Gerais.html
8203355,Restaurante Do Nazareno,"Rua Senador Rocha Lagoa 79 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,17,$,indef,-20.38479995727539,-43.50450897216797,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8203355-Reviews-Restaurante_Do_Nazareno-Ouro_Preto_State_of_Minas_Gerais.html
10477775,Santa Ceia Restaurante e Pizzaria,"Rua Conde de Bobadela 151, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,23,$$ - $$$,indef,-20.385318756103516,-43.50516891479492,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d10477775-Reviews-Santa_Ceia_Restaurante_e_Pizzaria-Ouro_Preto_State_of_Minas_Gerais.html
5953724,Empada & Cia,"R. Diogo De Vasconcelos, 100 Pilar, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,19,$,indef,-20.387920379638672,-43.506980895996094,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5953724-Reviews-Santa_Empada-Ouro_Preto_State_of_Minas_Gerais.html
7862755,Pimenta Rosa,"Rua Ns Dos Prazeres 21 Gracas, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,26,$$ - $$$,indef,-20.47808265686035,-43.51233673095703,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7862755-Reviews-Pimenta_Rosa-Ouro_Preto_State_of_Minas_Gerais.html
4948257,Restaurante Boca da Mina,"Rua Dom Silverio 108 Centro. ao Lado da Mina do Chico Rei, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,22,$$ - $$$,indef,-20.38627052307129,-43.499488830566406,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4948257-Reviews-Restaurante_Boca_da_Mina-Ouro_Preto_State_of_Minas_Gerais.html
4527746,Pizzaria E Restaurante Caldos De Minas,"Pça Tiradentes, 68 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,119,$$ - $$$,indef,-20.385255813598633,-43.50373458862305,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4527746-Reviews-Pizzaria_E_Restaurante_Caldos_De_Minas-Ouro_Preto_State_of_Minas_Gerais.html
6156632,Restaurante Tabuleiro,"Fazenda Do Taquaral S/N Entrada ao lado da igreja bom jesus das flores, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,42,$$ - $$$,indef,-20.386640548706055,-43.46946716308594,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d6156632-Reviews-Restaurante_Tabuleiro-Ouro_Preto_State_of_Minas_Gerais.html
5746328,Pizza Puliti,"Rua Pandia Calogeras, 703 Vl Itacolomy, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,14,$,indef,-20.396074295043945,-43.49991989135742,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5746328-Reviews-Pizza_Puliti-Ouro_Preto_State_of_Minas_Gerais.html
5869456,Sabor das Gerais,"Rua Joao Batista Fortes 9, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,21,$,indef,-20.386560440063477,-43.508419036865234,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5869456-Reviews-Sabor_das_Gerais-Ouro_Preto_State_of_Minas_Gerais.html
5736894,Mirante Restaurante,"Rua Pandiá Calógeras, 377 Barra, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,21,$,indef,-20.39365577697754,-43.49972915649414,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5736894-Reviews-Mirante_Restaurante-Ouro_Preto_State_of_Minas_Gerais.html
8232017,Bar Da Nida,"Rua Rio de Janeiro 217 Mro S Sebastiao, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.0,15,$,indef,-20.37541961669922,-43.50265884399414,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8232017-Reviews-Bar_Da_Nida-Ouro_Preto_State_of_Minas_Gerais.html
5338047,Bar e Restaurante Manjuba,"Praca Cesario Alvim, 43 Vl Dos Pinheiros, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,14,$,indef,-20.39065933227539,-43.506439208984375,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5338047-Reviews-Bar_e_Restaurante_Manjuba-Ouro_Preto_State_of_Minas_Gerais.html
5869160,Espaço Original ,"Rua Benedito Valadares, 219 A - Pilar Rua Benedito Valadares, 219 A - Pilar, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,22,$$ - $$$,indef,-20.385766983032227,-43.5091552734375,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5869160-Reviews-Espaco_Original-Ouro_Preto_State_of_Minas_Gerais.html
5756257,Shrek Lanches,"Rua Professor Paulo Magalhaes 247 Bauxita, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,16,$,indef,-20.397537231445312,-43.503257751464844,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5756257-Reviews-Shrek_Lanches-Ouro_Preto_State_of_Minas_Gerais.html
8589696,Restaurante Braúnas,"Praça Tiradentes , 64A Sub Solo, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,35,$$ - $$$,indef,-20.38543128967285,-43.50333786010742,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8589696-Reviews-Restaurante_Braunas-Ouro_Preto_State_of_Minas_Gerais.html
5599609,Restaurante e Choperia Da Direita,"Rua Conde de Bobadela 83, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,15,$$ - $$$,indef,-20.38549041748047,-43.50459671020508,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5599609-Reviews-Restaurante_e_Choperia_Da_Direita-Ouro_Preto_State_of_Minas_Gerais.html
5355721,Restaurante Emporio Com Arte,"Rua da Fonte 89 Bandeirantes, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,11,Brasileira,indef,-20.353500366210938,-43.67734909057617,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5355721-Reviews-Restaurante_Emporio_Com_Arte-Ouro_Preto_State_of_Minas_Gerais.html
5764003,Tradicao Mineira,"Rua Claudio Manoel 89 Antonio Dias, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,13,$,indef,-20.385644912719727,-43.502559661865234,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5764003-Reviews-Tradicao_Mineira-Ouro_Preto_State_of_Minas_Gerais.html
8051146,Templo de Minas Bar E Restaurante,"Rua Sao Francisco de Assis 58 Rua atras da Feira de Pedra Sabao, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,75,$$ - $$$,indef,-20.386621475219727,-43.502323150634766,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8051146-Reviews-Templo_de_Minas_Bar_E_Restaurante-Ouro_Preto_State_of_Minas_Gerais.html
5709605,Estudantina,"Rua Joao Pedro Da Silva, 427, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,17,$,indef,-20.399869918823242,-43.51274108886719,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5709605-Reviews-Estudantina-Ouro_Preto_State_of_Minas_Gerais.html
6542385,Lanchonete & Restaurante Terra De Minas,"Praça Padre Lobo, 7, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,16,$,indef,-20.38176918029785,-43.51502990722656,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d6542385-Reviews-Lanchonete_Restaurante_Terra_De_Minas-Ouro_Preto_State_of_Minas_Gerais.html
5347256,Porao De Minas,"Rua Xavier Da Veiga, 121 Val Feltrina, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,13,$$ - $$$,indef,-20.399940490722656,-43.50938034057617,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5347256-Reviews-Porao_De_Minas-Ouro_Preto_State_of_Minas_Gerais.html
5383312,Mais Espaguete,"Rua Cnso Quintiliano, 77 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,10,$$ - $$$,indef,-20.38289451599121,-43.50271987915039,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5383312-Reviews-Mais_Espaguete-Ouro_Preto_State_of_Minas_Gerais.html
10428292,Fabricio Lima Confeitaria,"Rua Joao Pedro da Silva, 496, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.5,7,indef,indef,-20.3994197845459,-43.51327133178711,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d10428292-Reviews-Fabricio_Lima_Confeitaria-Ouro_Preto_State_of_Minas_Gerais.html
2389433,Pasteleria Lampião,"Praça Tiradentes 60, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,15,$,indef,-20.385175704956055,-43.50383377075195,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d2389433-Reviews-Pastelaria_Lampiao-Ouro_Preto_State_of_Minas_Gerais.html
12524136,Chocolateria Doce Pecado,"Rua Senador Rocha Lago 143 143, Centro, em frente ao Grande Hotel, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,7,$$ - $$$,R$ 5 - R$ 98,-20.38471031188965,-43.50516891479492,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d12524136-Reviews-Chocolateria_Doce_Pecado-Ouro_Preto_State_of_Minas_Gerais.html
13508102,Meu Waffle Ouro Preto,"Rua Conde de Bobadela No 26 Rua Direita, No 26, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,8,$,R$ 9 - R$ 27,-20.385343551635742,-43.50394821166992,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d13508102-Reviews-Meu_Waffle_Ouro_Preto-Ouro_Preto_State_of_Minas_Gerais.html
5869844,Bar do Beco Cachaçaria,"Travessa Do Arieira, 15 - Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,13,Brasileira,indef,-20.38542366027832,-43.505104064941406,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5869844-Reviews-Bar_do_Beco_Cachacaria-Ouro_Preto_State_of_Minas_Gerais.html
5707890,Emporio Coisa De Minas,"Rua D Silverio, 86 Antonio Dias, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,8,$$ - $$$,indef,-20.38633918762207,-43.49974060058594,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5707890-Reviews-Emporio_Coisa_De_Minas-Ouro_Preto_State_of_Minas_Gerais.html
4844928,Hostel Bar,"Rua Antonio Pereira 43, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,11,$$ - $$$,indef,-20.3864803314209,-43.50358963012695,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4844928-Reviews-Hostel_Bar-Ouro_Preto_State_of_Minas_Gerais.html
5869234,Maximus Colonial ,"Rua Conde De Bobadela, 151 - Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,32,$,indef,-20.385250091552734,-43.50558853149414,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5869234-Reviews-Maximus_Colonial-Ouro_Preto_State_of_Minas_Gerais.html
5956941,Boteco do Chopp,"Rua Barao De Camargos, 126 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,84,$$ - $$$,indef,-20.384660720825195,-43.503238677978516,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5956941-Reviews-Boteco_Do_Chopp-Ouro_Preto_State_of_Minas_Gerais.html
5653968,Padaria Da Estacao,"Praca Cesario Alvim, 61 Barra, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,14,$$ - $$$,indef,-20.384117126464844,-43.510093688964844,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5653968-Reviews-Padaria_Da_Estacao-Ouro_Preto_State_of_Minas_Gerais.html
5343063,Chapada Dos Bandeirantes,"Sitio Vargem dos Fernandes SN 12 Anos, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,6,indef,indef,-18.936677932739258,-46.97441482543945,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5343063-Reviews-Chapada_Dos_Bandeirantes-Ouro_Preto_State_of_Minas_Gerais.html
5392152,Delikatessen,"Rua Teixeira Amaral 24 Jd Campo Grande, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,10,$$ - $$$,indef,-20.384349822998047,-43.50714111328125,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5392152-Reviews-Delikatessen-Ouro_Preto_State_of_Minas_Gerais.html
5734919,Maria Antonieta,"Rua Alberto Magalhães, 322 Vl Itacolomy, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,15,$,indef,-20.401859283447266,-43.507080078125,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5734919-Reviews-Maria_Antonieta-Ouro_Preto_State_of_Minas_Gerais.html
7873828,Pizzaria Casa Grande,"Praca Tiradentes 52 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,9,$$ - $$$,indef,-20.38512420654297,-43.50382614135742,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7873828-Reviews-Pizzaria_Casa_Grande-Ouro_Preto_State_of_Minas_Gerais.html
4523656,Restaurante E Pizzaria Sonho De Minas,"R Pe Rolim, 1510 São Cristóvão, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,10,$,indef,-20.37820053100586,-43.51533126831055,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4523656-Reviews-Restaurante_E_Pizzaria_Sonho_De_Minas-Ouro_Preto_State_of_Minas_Gerais.html
5379118,Casa das Panquecas,"Rua Sao Jose 201, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,8,$,indef,-20.38521957397461,-43.507301330566406,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5379118-Reviews-Casa_das_Panquecas-Ouro_Preto_State_of_Minas_Gerais.html
7862754,Arqueiro Bar E Pizzaria,"Rua Conde de Bobadela 104 Gonzaga, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,7,$,indef,-20.385211944580078,-43.50463104248047,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7862754-Reviews-Arqueiro_Bar_E_Pizzaria-Ouro_Preto_State_of_Minas_Gerais.html
4528045,Cantina Monjolo,"Rua Benedito Valadares, 250 Po B Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,7,$,indef,-20.385967254638672,-43.50880432128906,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4528045-Reviews-Cantina_Monjolo-Ouro_Preto_State_of_Minas_Gerais.html
9774359,Saori Restaurante Japones,"Rua Professor Paulo Magalhaes, 250, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,12,$$ - $$$,indef,-20.400100708007812,-43.50862121582031,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d9774359-Reviews-Saori_Restaurante_Japones-Ouro_Preto_State_of_Minas_Gerais.html
12495739,Mercado Ouro Preto,"Rua Joao Antonio Cardoso 341, Ouro Preto, Minas Gerais 31310-390 Brasil",Ouro Preto ,4.0,8,indef,indef,-19.874130249023438,-43.98263168334961,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d12495739-Reviews-Mercado_Ouro_Preto-Ouro_Preto_State_of_Minas_Gerais.html
5869757,Perypatus,"Rua Senador Rocha Lagoa, 164 - Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,8,$$ - $$$,indef,-20.38459014892578,-43.50508117675781,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5869757-Reviews-Perypatus-Ouro_Preto_State_of_Minas_Gerais.html
5356198,Gianini Pizzas,"Rua Bernardo Guimaraes 1 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,9,Italiana,indef,-20.384050369262695,-43.51026916503906,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5356198-Reviews-Gianini_Pizzas-Ouro_Preto_State_of_Minas_Gerais.html
5868768,CENÁRIO Beer House ,"Largo Do Rosario - Rosario, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,7,$$ - $$$,indef,-20.37858009338379,-43.51169967651367,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5868768-Reviews-CENaRIO_Beer_House-Ouro_Preto_State_of_Minas_Gerais.html
10767644,Bar Escritorio,"Rua Parana, 90, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,7,$$ - $$$,R$ 20 - R$ 60,-20.38585090637207,-43.506099700927734,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d10767644-Reviews-Bar_Escritorio-Ouro_Preto_State_of_Minas_Gerais.html
15817342,Dedin di Prosa Chopp Bar,"Praca Barao do Rio Branco 7 Pilar, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,6,$,R$ 5 - R$ 80,-20.38753890991211,-43.506839752197266,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d15817342-Reviews-Dedin_di_Prosa_Chopp_Bar-Ouro_Preto_State_of_Minas_Gerais.html
5691050,Biscoiteria Trem Da Vale,"Praca Cesario Alvim, 158 Barra, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,10,$,indef,-20.384130477905273,-43.510108947753906,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5691050-Reviews-Biscoiteria_Trem_Da_Vale-Ouro_Preto_State_of_Minas_Gerais.html
5332697,Bar e Restaurante Do Tatu,"Rua Joao Pedro Da Silva, 511 Vl Nova, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,7,Bar,indef,-20.39940071105957,-43.513519287109375,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5332697-Reviews-Bar_e_Restaurante_Do_Tatu-Ouro_Preto_State_of_Minas_Gerais.html
2389416,Memorial Cláudio Manoel,"Rua São Francisco de Assis, 58 atrás da Feira de Pedra-Sabão, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,8,Brasileira,indef,-20.38637924194336,-43.50226974487305,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d2389416-Reviews-Memorial_Claudio_Manoel-Ouro_Preto_State_of_Minas_Gerais.html
5355997,Choperia Vem Ki Tem,"Rua Alvarenga 128 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,7,$$ - $$$,indef,-20.38343048095703,-43.512840270996094,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5355997-Reviews-Choperia_Vem_Ki_Tem-Ouro_Preto_State_of_Minas_Gerais.html
4537424,Cacau Show,"R Sao Jose, 190 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,12,indef,indef,-20.38507080078125,-43.50735855102539,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4537424-Reviews-Cacau_Show-Ouro_Preto_State_of_Minas_Gerais.html
7684942,O Solao | Casa de Panquecas | Ouro Preto,"Rua Sao Jose 201 En Cima Do Hsbc, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,13,$$ - $$$,indef,-20.385160446166992,-43.5073356628418,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7684942-Reviews-O_Solao_Casa_de_Panquecas_Ouro_Preto-Ouro_Preto_State_of_Minas_Gerais.html
15228827,Latitude20,"Rua Gabriel dos Santos 16 Largo do Rosário, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,$$ - $$$,R$ 4 - R$ 39,-20.382238388061523,-43.50993347167969,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d15228827-Reviews-Latitude20-Ouro_Preto_State_of_Minas_Gerais.html
4530812,La Margherita Restaurante,"Rua Professor Francisco Pignatario, 398 Bauxita, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.0,10,$,indef,-20.399089813232422,-43.51279067993164,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4530812-Reviews-La_Margherita_Restaurante-Ouro_Preto_State_of_Minas_Gerais.html
5370481,Cenario Beer House,"Rua Padre Rolim 3000 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,7,$,indef,-20.379169464111328,-43.51890182495117,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5370481-Reviews-Cenario_Beer_House-Ouro_Preto_State_of_Minas_Gerais.html
8624389,santos e Santas,"Rua Nossa Senhora Dos Prazeres 350, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,5.0,4,Pub com cerveja artesanal,indef,-20.47679901123047,-43.518821716308594,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8624389-Reviews-Santos_e_Santas-Ouro_Preto_State_of_Minas_Gerais.html
12660775,Bar Hill - Game Pub,"Rua São Francisco de Assis, 58, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,3,$,R$ 15 - R$ 80,-20.38637924194336,-43.50226974487305,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d12660775-Reviews-Bar_Hill_Game_Pub-Ouro_Preto_State_of_Minas_Gerais.html
4532844,Restaurante Comilão,"R Álvares Cabral 851 Centro, Ouro Preto, Minas Gerais Brasil",Ouro Preto ,4.5,7,$$ - $$$,indef,-20.387529373168945,-43.50434112548828,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d4532844-Reviews-Restaurante_Comilao-Ouro_Preto_State_of_Minas_Gerais.html
5740271,Oficina,"Rua Claudio Manoel 130 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,indef,indef,-20.386005401611328,-43.50245666503906,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5740271-Reviews-Oficina-Ouro_Preto_State_of_Minas_Gerais.html
7862759,Bar E Restaurante Portal de Ouro Preto,"Rua Padre Rolim 2140 Pituba, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,$,indef,-20.38298988342285,-43.50468444824219,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d7862759-Reviews-Bar_E_Restaurante_Portal_de_Ouro_Preto-Ouro_Preto_State_of_Minas_Gerais.html
5330986,Kilo Lua Cheia,"Travessa do Arieira 28 Mirandopolis, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,6,indef,indef,-20.385663986206055,-43.50497817993164,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5330986-Reviews-Kilo_Lua_Cheia-Ouro_Preto_State_of_Minas_Gerais.html
5392165,Bar Do Rosario,"Rua Bernardo Guimaraes 82 Vl Conrado, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,11,$$ - $$$,indef,-20.38386344909668,-43.51115036010742,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5392165-Reviews-Bar_Do_Rosario-Ouro_Preto_State_of_Minas_Gerais.html
5746773,Pizzaria Dom Silverio,"Avenida Juscelino Kubitschek, 814 Vl Itacolomi, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,5,Pizza,indef,-20.40109634399414,-43.50649642944336,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5746773-Reviews-Pizzaria_Dom_Silverio-Ouro_Preto_State_of_Minas_Gerais.html
12667899,Empório Café Colonial,"Rua Senador Rocha Lagoa 159, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,5,$,R$ 5 - R$ 50,-20.384700775146484,-43.5052490234375,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d12667899-Reviews-Emporio_Cafe_Colonial-Ouro_Preto_State_of_Minas_Gerais.html
8217404,Pastelaria Do Vitinho,"Rua Jose Trindade 315 Bauxita, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,6,indef,indef,-20.398990631103516,-43.51210021972656,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8217404-Reviews-Pastelaria_Do_Vitinho-Ouro_Preto_State_of_Minas_Gerais.html
10194257,Cumadre Hamburgueria,"Rua Professor Geraldo Nunes 535, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,14,$$ - $$$,indef,-20.406829833984375,-43.524269104003906,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d10194257-Reviews-Cumadre_Hamburgueria-Ouro_Preto_State_of_Minas_Gerais.html
5359984,Restaurante e Lanchonete Kairos,"Rodovia do Contorno SN Braz Cubas, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,5.0,4,indef,indef,-20.295970916748047,-43.6450309753418,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5359984-Reviews-Restaurante_e_Lanchonete_Kairos-Ouro_Preto_State_of_Minas_Gerais.html
12558298,Barzim Da Esquina,"Rua Alvarenga 810, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,4,indef,indef,-20.381019592285156,-43.51839065551758,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d12558298-Reviews-Barzim_Da_Esquina-Ouro_Preto_State_of_Minas_Gerais.html
5740752,Ouro Grill,"Praca Tancredo Neves 661 Centro, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.5,4,indef,indef,-20.40509033203125,-43.50442886352539,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d5740752-Reviews-Ouro_Grill-Ouro_Preto_State_of_Minas_Gerais.html
8240019,Pousada Trem de Doido,"Rua Bernardo Guimaraes 54 Rosario, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,4.0,4,$,indef,-20.383769989013672,-43.51066970825195,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d8240019-Reviews-Pousada_Trem_de_Doido-Ouro_Preto_State_of_Minas_Gerais.html
10400287,Japa Uai,"Rua Sao Jose 201 Restaurante o Sótão, Ouro Preto, Minas Gerais 35400-000 Brasil",Ouro Preto ,3.5,17,$$ - $$$,R$ 78 - R$ 313,-20.385108947753906,-43.507225036621094,https://www.tripadvisor.com.br/Restaurant_Review-g303389-d10400287-Reviews-Japa_Uai-Ouro_Preto_State_of_Minas_Gerais.html
